report_date;mealtime_id;user_id;food_id;food_category_ncode
2023-12-24;4;23326645784671800;5408;27
2024-01-31;6;24007863935388300;2960;45
2024-01-25;1;9470789941739930;1587;23
2024-01-11;3;8919620744733790;3462;49
2024-01-09;3;83912667350216100;10697;45
2023-12-16;6;41861405824115600;12210;6
2023-12-20;1;76170399732495400;9367;45
2023-12-29;5;67290013176008700;4113;8
2023-12-20;4;85479931986921400;7407;45
2023-12-16;5;20908938371299400;3909;9
2024-01-25;1;79163516707813400;4522;45
2024-01-06;4;18672462524953300;733;9
2024-01-30;6;87033730041547500;553;16
2024-01-10;6;61751440950068400;6081;7
2023-12-30;5;90954128125065500;3018;27
2024-01-28;5;21410098077792800;4789;2
2024-01-22;2;96751029925915000;12267;45
2024-01-13;2;45862311507763400;10845;45
2023-12-20;6;23871678007094200;1233;36
2024-01-18;1;57831761691900000;7819;27
2023-12-23;6;75234500730529700;9198;20
2023-12-31;1;39877481215338900;6773;24
2023-12-25;5;4960347249849090;10041;11
2024-01-24;4;7057452122266000;9546;13
2024-01-04;3;66458094292448600;12029;36
2024-01-08;3;35917541858851000;5680;16
2024-01-12;4;97833541199112600;8755;24
2023-12-30;4;80846005211952900;3545;45
2023-12-28;5;3367789769776590;11086;48
2023-12-29;6;16447847487421000;7668;50
2024-01-27;4;89586283831203000;8288;16
2024-01-21;5;63526786624395500;12245;45
2023-12-21;1;73689468051945500;1317;42
2024-01-23;3;37190279995989400;11132;45
2024-01-02;4;15837957369796100;9117;3
2024-01-03;6;68311585753591300;10050;7
2023-12-28;6;4513067468410390;11718;45
2024-01-09;6;93686964252780200;1305;17
2024-01-23;1;86693666169855800;4453;3
2024-01-19;3;73239642268169500;8134;40
2024-01-24;6;91099826033610500;4069;45
2023-12-30;2;63898119266593100;7583;45
2024-01-19;3;16227301581039200;9340;40
2024-01-25;2;16091525742298200;7074;45
2024-01-06;6;20527316214691500;8281;2
2024-01-05;2;17278766947032100;10440;45
2023-12-17;2;58117137634727000;9477;27
2023-12-21;2;45844330003307400;4161;52
2024-01-07;2;35980369040721500;4025;30
2023-12-27;1;89984929460694600;5168;45
2024-01-12;5;80856850334382500;4745;3
2023-12-17;3;8490247372678570;5376;30
2024-01-31;5;4240804202787340;5568;17
2023-12-18;4;59574078610271200;11208;45
2023-12-30;2;85468891903363200;10963;45
2024-01-27;6;78520642510759;6349;0
2023-12-28;1;16091525742298200;7910;36
2024-01-07;4;95484002868390200;6885;45
2024-01-11;2;47527484879691400;8120;45
2024-01-15;1;35370224616917900;8270;36
2024-01-13;6;76170399732495400;9918;14
2023-12-29;5;6751337589566840;122;0
2023-12-16;5;6229466268025690;2945;18
2023-12-20;3;66493479570438600;2109;14
2024-01-16;6;53254526107602700;9724;3
2024-01-21;2;14616274018126800;5908;45
2023-12-15;6;58444977858686100;4579;40
2024-01-07;1;68311585753591300;10385;17
2024-01-25;6;83440561077479000;4039;3
2024-01-10;5;7249381231402000;11187;16
2024-01-02;2;21770755397838500;40;14
2023-12-25;6;55707894365286700;7175;22
2024-01-05;2;86635550952997800;7676;45
2024-01-17;5;27027354807126300;4341;23
2024-01-25;1;23009255112362000;6286;28
2024-01-02;5;62406358725742900;1647;18
2024-01-18;1;41265387853971500;8150;9
2024-01-25;3;87550054736206600;4951;11
2024-01-10;5;75597753701102900;5040;1
2023-12-27;5;19610425114112800;6677;3
2024-01-05;3;36440479209942600;1245;14
2023-12-16;5;21876796702697200;4717;17
2024-01-12;2;51963423731385800;6916;14
2024-01-15;1;59596188887492300;5443;45
2023-12-17;4;83711786029345200;7198;41
2024-01-02;1;12345645993390200;5044;49
2023-12-30;3;95498145964828200;7844;35
2024-01-24;6;40849554932579600;4344;32
2024-01-30;6;17112363451718500;9323;2
2023-12-16;5;30545248551797500;3570;45
2024-01-03;5;90211363139717900;4618;19
2024-01-20;6;21431549817374900;5517;52
2023-12-17;5;43175189008934500;10434;45
2024-01-24;1;40226461399089800;10949;1
2023-12-17;1;48663705596884100;7931;24
2024-01-02;6;50282469376756100;1031;45
2024-01-21;1;88773944320774200;5542;3
2024-01-13;3;6846443360302290;2629;1
2024-01-29;1;41216452567150000;5583;45
2023-12-26;3;58430046137834100;5847;7
2024-01-10;6;42660757284536700;3238;2
2024-01-20;1;62969614434421500;6172;51
2024-01-03;2;5176173243270750;9598;0
2024-01-03;6;3889180466820620;3926;3
2023-12-28;2;72650567277141300;10313;36
2023-12-15;5;80501714318290200;6123;5
2023-12-30;4;70978907399187600;6300;45
2024-01-11;4;30539054112968500;1409;45
2024-01-05;5;65155645113848900;12149;31
2023-12-23;1;89984929460694600;12480;3
2024-01-28;1;24499906299931700;12096;48
2024-01-25;4;36405079868423900;372;17
2023-12-16;3;66485287336672700;12538;38
2024-01-15;3;89734480323749700;3984;42
2024-01-08;4;84986748431430300;10593;7
2024-01-22;5;34726209195202900;7833;51
2023-12-31;5;56601616254418700;392;45
2023-12-23;4;30394217372072500;695;40
2023-12-21;4;12405324457848600;6279;52
2023-12-22;6;24699016654345800;3886;50
2024-01-24;6;45844330003307400;1627;45
2023-12-24;1;61097655557486400;1980;1
2023-12-20;2;4480102872985760;6704;24
2023-12-30;3;45143353900860000;1125;3
2024-01-10;4;94167939499249700;11259;45
2023-12-21;3;22454927203002000;3512;27
2024-01-13;1;90445834789833500;9350;45
2024-01-25;2;70504658810027600;3942;45
2024-01-13;4;90534233820451100;6755;37
2023-12-18;3;47380109940144900;12248;16
2024-01-29;3;7459898820148680;9430;50
2024-01-25;4;60713769396009200;1813;21
2024-01-25;2;56098033020160000;3300;43
2024-01-20;5;6814252251049320;6449;14
2024-01-25;2;3670981486862750;8130;6
2023-12-19;2;38477654838962900;9074;45
2024-01-12;1;19090191181668300;5958;34
2023-12-28;3;7202375084835220;8936;45
2024-01-08;2;66876126277272700;9854;7
2024-01-05;4;21714120096040300;7853;52
2023-12-20;6;1423502656957990;10866;3
2024-01-02;3;47941245274216200;8076;21
2023-12-24;6;44452664359295900;12104;1
2024-01-05;5;78770447621166100;9486;16
2024-01-06;4;36114959642377900;3874;48
2024-01-29;6;38381823474011100;8098;45
2023-12-25;5;80749427739949600;7495;46
2024-01-29;5;15761340133442700;11473;9
2024-01-03;5;93927087821729300;898;3
2024-01-04;5;36960361447867900;8428;17
2024-01-15;5;96878349900674900;4656;40
2023-12-28;1;43175189008934500;217;40
2023-12-17;3;35980369040721500;9271;14
2023-12-28;4;80501714318290200;10172;27
2024-01-19;2;67748797755276200;1660;45
2024-01-08;4;83912667350216100;9918;2
2024-01-14;3;8243338910257770;6310;9
2024-01-20;3;34462940441796100;8897;17
2023-12-18;5;16095343503408700;12953;11
2024-01-30;6;66842843744038600;11241;11
2024-01-02;2;87548642215746100;12124;21
2024-01-05;6;16372358721813200;9829;22
2024-01-14;3;18143048727830600;11734;45
2023-12-30;2;32453108891690100;9248;11
2024-01-06;1;12418211465150100;6104;45
2023-12-21;2;87337874140714600;3200;45
2024-01-10;5;21410098077792800;2796;11
2024-01-08;1;62346971283171700;5846;1
2023-12-25;6;43463932884553200;9083;1
2023-12-30;4;7536904239991960;1449;2
2024-01-16;5;72576128651017500;3987;45
2023-12-16;4;33860325045911800;1217;36
2023-12-27;1;90186828892808300;11164;8
2024-01-03;5;30151488518678900;4457;27
2023-12-20;5;77215212369251;7077;33
2024-01-15;4;25890308980566700;8680;27
2023-12-22;5;21199108737308600;10407;51
2024-01-07;2;70346314066285000;2156;3
2024-01-27;3;22652035104739200;10275;4
2023-12-28;4;19360953299470600;2366;3
2024-01-22;4;27004153836631400;11554;45
2024-01-16;1;22619518630871400;8799;45
2024-01-03;1;2211538646382000;6953;11
2024-01-07;1;31463907511475100;9767;8
2024-01-09;4;16481581476686600;6765;48
2023-12-17;5;47403984925768900;4419;14
2024-01-04;5;84955308364752600;1129;27
2024-01-04;6;41236138875954700;8076;41
2024-01-04;2;74434399933246000;879;21
2023-12-18;5;76080090682118000;7448;16
2024-01-11;2;17419609422723300;10927;45
2024-01-21;4;97009179351077900;2759;45
2023-12-17;4;96949262604113400;10408;38
2024-01-04;1;55996257550941000;12122;4
2023-12-23;4;68302045355701700;1937;45
2023-12-21;4;3670981486862750;5019;3
2023-12-26;3;80372774262587500;12887;22
2023-12-31;6;97079832794933600;10401;3
2023-12-17;1;76722012249212700;9001;1
2023-12-24;5;70653311618124700;1911;17
2024-01-29;1;18672462524953300;105;14
2024-01-05;5;68855418895227900;2628;48
2024-01-30;6;68937408407160000;8151;45
2024-01-28;4;26026565731144900;2446;3
2024-01-05;1;52461078506814300;12393;45
2023-12-15;4;36718689716705500;6376;3
2023-12-15;5;74214619267992000;5038;16
2024-01-17;4;45341551774888400;3775;10
2024-01-22;1;12314912933587100;5994;1
2024-01-03;1;52187904786759400;12722;0
2023-12-15;1;27681964328397100;10109;11
2024-01-03;2;8856758099375160;1655;48
2023-12-27;5;10584023415175800;11041;14
2023-12-26;1;13549667915855100;11735;14
2024-01-27;3;30539054112968500;12247;14
2024-01-27;3;66405515335494000;1455;12
2023-12-27;1;56989256787314700;585;45
2024-01-05;4;88946224024711500;4889;40
2024-01-10;2;36108777124617000;11138;41
2023-12-18;4;21770755397838500;7073;48
2023-12-20;2;33158575486985300;2922;45
2024-01-22;5;50282469376756100;3154;49
2024-01-27;4;12391491249371600;800;46
2023-12-31;2;93808028846314300;9439;27
2024-01-25;3;2525250809556120;1136;11
2023-12-19;5;59015889098337200;11321;14
2023-12-28;1;89984929460694600;11011;26
2024-01-05;4;21324766144943100;5675;1
2024-01-30;5;85161968532662000;3550;3
2024-01-19;6;44452664359295900;2142;51
2023-12-29;6;74588304013053100;10130;45
2023-12-28;1;17827306908871900;11645;11
2024-01-25;5;34319106073170300;8490;49
2024-01-07;3;70978907399187600;6773;45
2024-01-12;6;76722012249212700;5120;50
2024-01-20;3;19360953299470600;6565;23
2023-12-29;2;35370224616917900;3576;9
2023-12-22;5;61223605937731400;4943;19
2023-12-27;3;95817633654719500;9647;3
2023-12-29;3;45639390790944300;12072;52
2024-01-23;4;67335151236625700;4796;40
2024-01-12;4;79480310964994200;12000;16
2023-12-27;2;34219625649451900;6296;48
2024-01-18;6;30151488518678900;11292;38
2024-01-01;4;36108777124617000;8901;3
2024-01-04;1;22454927203002000;9548;52
2024-01-02;1;3858251647217940;9361;9
2024-01-17;3;38245369382062800;4480;45
2024-01-10;4;18670945430523600;9250;30
2023-12-24;5;42135056998014800;10302;19
2024-01-19;1;41321039060342400;9658;19
2024-01-19;5;28841653534073000;8313;14
2024-01-24;6;41064147022559600;4471;30
2024-01-28;2;21410098077792800;10938;24
2024-01-19;5;9488598798026920;5630;20
2023-12-19;6;35615402068728200;3850;1
2023-12-25;3;59616783154776100;6056;48
2024-01-18;6;67767400874298500;1470;47
2023-12-24;3;95484002868390200;7699;27
2024-01-02;4;56989256787314700;12969;49
2023-12-23;1;65234140695748500;12588;45
2023-12-21;4;46036297552817100;4667;6
2024-01-23;6;92495360541964100;8176;35
2024-01-09;6;47527484879691400;5935;5
2023-12-22;6;5378436629381980;4838;48
2024-01-20;5;84201113101001400;7076;28
2024-01-06;1;68550048247814600;4328;21
2024-01-22;2;15920699393557600;7190;14
2023-12-24;5;58666991772087000;3104;11
2024-01-29;3;45862311507763400;1223;11
2024-01-01;1;2123093412618940;6978;16
2023-12-24;3;21410098077792800;11433;45
2024-01-28;2;75135440211681000;12880;45
2024-01-15;3;14007226062606100;11365;45
2024-01-16;2;31850519340887600;3240;3
2024-01-27;6;15837957369796100;11318;16
2024-01-22;3;66624151943432000;11835;45
2024-01-03;3;51191251163475400;5995;45
2024-01-01;1;68374768097012900;745;22
2023-12-17;6;42273055242664400;2765;45
2024-01-24;2;62566018587583800;8917;2
2023-12-23;5;23871678007094200;10021;29
2024-01-19;3;2447951313092940;10129;9
2024-01-02;2;62406358725742900;3222;14
2023-12-18;5;74430969777125000;4044;45
2024-01-13;1;79332910338274900;9446;1
2024-01-02;3;20900633881102000;9888;8
2024-01-18;1;9912256191445210;10768;40
2024-01-04;1;39511569050945100;9251;40
2023-12-18;2;30151488518678900;9348;0
2024-01-14;3;20701375505999800;10804;27
2023-12-16;6;48192019147810300;1611;47
2023-12-15;3;79715195061064800;12164;36
2024-01-31;2;56522448881624300;8800;36
2024-01-22;1;76207607660739400;11126;18
2024-01-17;1;18672462524953300;10859;1
2023-12-30;2;45862311507763400;11739;51
2024-01-26;6;32461594173194100;9612;10
2023-12-25;2;43175189008934500;12195;48
2024-01-11;1;66876126277272700;5140;46
2024-01-04;1;15972037689741900;12540;27
2023-12-26;6;33334790630377100;10414;45
2024-01-09;2;16095343503408700;2361;40
2024-01-02;1;87882526339995300;9860;1
2024-01-27;3;15955827194084700;1485;22
2023-12-25;1;41236138875954700;2291;38
2024-01-04;2;61223605937731400;11583;14
2024-01-28;1;75135440211681000;11377;48
2024-01-28;5;35294474724444400;11034;47
2024-01-21;6;33860325045911800;1821;24
2024-01-24;5;76170399732495400;9350;5
2024-01-16;4;51167863383870800;12103;45
2023-12-27;5;35294474724444400;9716;1
2023-12-21;2;38142424737125100;74;0
2023-12-18;2;69458977358631400;31;11
2023-12-26;5;52461078506814300;4028;3
2023-12-31;5;45755875065586700;9151;40
2024-01-22;6;94383225038227600;10946;12
2024-01-05;1;34093050126208900;10437;5
2024-01-09;2;83699173855508600;12066;17
2024-01-01;3;13549667915855100;9119;16
2024-01-30;2;17435702920785400;5959;48
2023-12-16;4;64131173533034700;11934;48
2024-01-13;5;34093050126208900;12808;8
2024-01-24;2;56601616254418700;3671;52
2024-01-17;6;78720356507470700;3523;3
2024-01-20;6;38923389466905600;9960;24
2024-01-10;1;50277672887452800;4115;40
2023-12-27;2;20450631072150500;9893;1
2024-01-02;6;54233415291931500;10218;45
2024-01-02;4;49464613944768900;9394;3
2024-01-07;4;77618103720541900;6014;3
2024-01-28;2;68681049824554400;7150;3
2023-12-15;6;43463932884553200;12211;1
2023-12-22;6;17435702920785400;8645;11
2024-01-11;2;75049608830315000;5855;16
2024-01-19;3;61097655557486400;1547;3
2024-01-15;2;43701103233715300;808;2
2024-01-10;6;25410930967359500;9192;2
2024-01-22;1;97624349585273400;2716;11
2024-01-16;6;28164255444276000;11791;41
2023-12-30;3;55996257550941000;1040;17
2024-01-19;3;75234500730529700;4370;27
2024-01-27;4;47321057846991100;2175;16
2024-01-27;3;19120000477812100;6105;49
2024-01-12;5;7249381231402000;561;48
2024-01-11;3;4224034727851660;6213;16
2024-01-27;5;1106090257261050;12243;45
2023-12-18;6;31463907511475100;339;23
2023-12-16;3;85785085007133000;11988;52
2024-01-01;4;66405515335494000;3972;49
2023-12-15;2;86829369081265900;9254;3
2024-01-20;3;10369863879749900;5399;3
2023-12-30;1;91042590324271400;2187;16
2024-01-16;2;38950501203831000;8293;16
2024-01-06;6;51191251163475400;9468;11
2023-12-22;5;44452664359295900;6512;45
2024-01-28;4;73689468051945500;11847;23
2024-01-03;4;7459898820148680;2513;6
2023-12-28;5;23156590245845800;1003;16
2024-01-20;2;3788569971889830;12469;30
2024-01-07;5;36960361447867900;4936;45
2024-01-16;2;41064147022559600;12252;3
2024-01-24;1;14007226062606100;9105;27
2023-12-20;3;15972037689741900;1058;30
2023-12-30;6;43366236139202100;10157;27
2024-01-17;4;90607805249305300;11585;45
2024-01-21;6;45280664616841900;5808;14
2023-12-31;4;39177836392356900;8192;48
2024-01-29;2;95934933596704000;5024;45
2024-01-03;1;21324766144943100;8884;40
2024-01-11;2;19043287792037700;4852;16
2024-01-07;4;17207784227782400;5162;9
2024-01-21;2;62991552740420900;5427;23
2024-01-15;2;78512774114237600;11263;24
2024-01-13;2;96255872311034700;5537;41
2023-12-22;3;6649246260681380;8624;12
2024-01-06;6;21013503640789600;275;50
2024-01-23;1;38381823474011100;12900;48
2023-12-26;4;36588499448480900;12740;17
2024-01-08;1;11652344790860800;11630;16
2024-01-08;2;18203051850522900;5922;10
2024-01-26;5;25410930967359500;2822;9
2024-01-05;5;96855371084932000;9317;1
2024-01-17;3;26463141440294500;6167;52
2023-12-27;6;61097655557486400;7666;14
2024-01-09;1;51191251163475400;3474;16
2023-12-21;1;14223973489130100;8651;41
2024-01-16;4;39975614382638500;11856;9
2024-01-21;1;41861405824115600;3798;6
2024-01-28;2;93855220425162300;3729;45
2024-01-02;1;82078597601653200;2315;5
2023-12-22;5;97131710056367300;8682;45
2024-01-16;1;643701863331829;8955;45
2024-01-03;6;42400431901837000;6932;44
2024-01-02;4;6229466268025690;12744;23
2023-12-15;4;74380946993625500;9980;45
2024-01-31;3;22619518630871400;10648;48
2023-12-22;5;68681049824554400;2512;45
2023-12-28;3;76847777355316900;9747;5
2023-12-23;2;19090191181668300;8545;14
2024-01-03;4;47321057846991100;3401;48
2023-12-23;2;27681964328397100;8558;45
2024-01-25;3;13738512782740400;8608;1
2024-01-17;6;21619625274465000;10866;20
2024-01-22;1;12405324457848600;11567;16
2023-12-17;1;15837957369796100;5634;6
2024-01-17;2;79969986212365700;12497;48
2023-12-29;3;9780136726016580;7436;16
2024-01-22;6;94167939499249700;2958;11
2024-01-09;6;9803491344520080;1066;48
2023-12-28;1;39975614382638500;12691;0
2024-01-05;1;63511892559679800;12871;45
2024-01-27;2;22454927203002000;3566;27
2024-01-11;4;69382069189911100;11205;48
2023-12-30;1;82717987736340300;491;45
2024-01-19;6;13424774308787200;459;7
2024-01-21;1;57345964890472800;6708;6
2024-01-31;6;24325747998892500;4660;9
2024-01-09;2;33511319842580900;287;1
2023-12-22;1;3417582320219700;5430;32
2024-01-18;1;8490247372678570;8690;46
2024-01-19;6;11065611116878500;4327;8
2024-01-15;1;52248883152857600;12408;13
2024-01-19;2;38381823474011100;3314;45
2024-01-31;3;10880727674890500;10225;35
2024-01-25;3;37021458462991400;1072;45
2024-01-14;6;5426154138087690;253;11
2024-01-18;3;60524341917543200;2382;48
2024-01-14;4;12345645993390200;3233;8
2024-01-17;1;15972037689741900;4697;48
2023-12-23;6;69914203064507700;4746;11
2023-12-15;2;14625656501863800;7819;6
2024-01-14;3;28164255444276000;11224;45
2024-01-15;4;59596188887492300;6665;45
2024-01-02;6;34319106073170300;12066;51
2024-01-24;6;84822266229698500;11343;4
2024-01-24;5;71885719553696800;10067;20
2023-12-29;2;79341762931021000;6003;2
2024-01-15;6;53988020266446800;8689;11
2023-12-31;1;76722012249212700;6411;49
2024-01-24;2;5361143928442070;8298;11
2023-12-30;2;57831761691900000;10970;45
2024-01-15;6;27681964328397100;5929;48
2024-01-12;5;60810765456975400;5980;47
2023-12-19;4;31619863437531200;12326;16
2023-12-26;1;3417582320219700;4666;18
2024-01-11;4;53909224560119500;4097;12
2024-01-12;5;95108400144991300;1300;1
2024-01-13;5;56881660830404700;4690;3
2024-01-29;3;97527904615244800;9501;24
2024-01-22;1;93808028846314300;3115;1
2023-12-20;3;42395418827926200;5490;1
2024-01-03;4;36405079868423900;1767;45
2024-01-06;3;15057288330483600;6738;45
2024-01-19;4;69835753004608800;9539;10
2023-12-23;5;46931149194647300;3643;0
2024-01-11;6;74588304013053100;6806;3
2024-01-07;6;69584654696207600;516;3
2023-12-16;1;80294630432490500;9292;14
2024-01-17;3;88323343478964400;3446;12
2024-01-11;3;29251607875365700;9487;42
2024-01-04;4;75896896463163300;4169;11
2024-01-27;1;33860325045911800;12389;45
2024-01-17;5;1095436753609500;2159;43
2024-01-10;4;90988676622616300;8334;34
2024-01-27;5;48569655615616400;7437;14
2024-01-23;4;96878349900674900;4154;9
2023-12-15;5;21013503640789600;9302;22
2024-01-01;1;43661425218661700;5881;3
2024-01-18;6;15761340133442700;10794;46
2023-12-18;5;67212862998516100;3825;6
2024-01-26;3;9556873535158300;987;14
2024-01-26;4;91431899370444000;677;46
2024-01-27;4;69382069189911100;506;11
2024-01-13;5;8490247372678570;11722;45
2024-01-19;1;15113322927287100;10291;12
2023-12-25;2;2884660102257970;3752;3
2024-01-14;5;19474143027017800;4371;3
2023-12-20;6;61026141299691300;2580;16
2024-01-13;1;43749694578765800;9574;3
2024-01-24;6;23644318749544400;1418;7
2024-01-05;3;39452927289429300;1119;45
2024-01-29;2;7344494214154270;8061;48
2024-01-29;6;52461078506814300;502;45
2023-12-18;2;79495633851455700;2935;51
2024-01-27;2;19826261588074700;471;16
2023-12-26;3;72578562718620700;2573;3
2024-01-18;6;75549050395928400;185;23
2024-01-26;3;72576128651017500;964;51
2023-12-31;1;58595568568149700;4700;27
2024-01-02;6;92495360541964100;9579;0
2023-12-27;3;15761340133442700;3450;16
2024-01-17;1;7942009332855870;9306;16
2023-12-29;6;44184366650985000;9071;0
2024-01-31;2;14223973489130100;6138;52
2024-01-29;5;54233415291931500;8095;50
2024-01-05;1;96255872311034700;1192;45
2023-12-29;5;5161436162322850;11731;9
2023-12-26;1;62345230423954900;9730;45
2024-01-07;5;34370982531653200;5873;49
2023-12-25;5;44452664359295900;2539;8
2023-12-27;2;85164427326690000;10001;17
2023-12-29;6;33511319842580900;9155;16
2024-01-11;4;51645494157854600;8301;5
2024-01-20;4;72650567277141300;8849;1
2023-12-20;3;60325743372751900;8413;0
2024-01-02;2;96949262604113400;208;48
2024-01-09;1;69382069189911100;7447;9
2024-01-16;2;97346003168312300;10090;45
2024-01-13;2;72490975372161300;1625;27
2024-01-19;3;9197834176616510;8982;11
2023-12-15;4;87224393124686200;4001;45
2024-01-17;2;36405079868423900;10318;27
2023-12-28;3;18488430118691400;58;36
2024-01-16;4;96255872311034700;8881;52
2024-01-20;6;76722012249212700;9854;50
2024-01-09;2;12345645993390200;8745;45
2024-01-06;4;69846146556044200;9084;27
2023-12-27;3;77215212369251;12548;45
2024-01-06;5;67401448116550500;10606;16
2024-01-07;2;54124041140226200;5652;14
2023-12-30;5;82287073549883700;2714;8
2024-01-24;3;2818230465916080;8673;7
2024-01-05;1;86693666169855800;5753;3
2023-12-17;6;57831761691900000;5715;23
2024-01-26;3;87397997332897400;5340;45
2023-12-15;5;30426834641164200;2230;20
2023-12-29;2;19610425114112800;11142;22
2023-12-25;2;3417582320219700;4685;48
2023-12-16;2;26866569831382900;9533;6
2023-12-21;1;57703237405431300;6258;22
2023-12-31;4;4960347249849090;1225;23
2024-01-13;4;65423432283119400;9326;1
2024-01-12;5;72490975372161300;9971;40
2023-12-20;2;93421264155454200;8458;10
2024-01-11;1;15955827194084700;12366;11
2024-01-02;2;95498145964828200;545;7
2023-12-23;1;47107055468005200;4005;49
2024-01-28;1;69362365029946100;816;7
2024-01-03;2;28288015914684500;3283;45
2024-01-16;4;66984140938594100;5613;1
2024-01-15;3;24699016654345800;5759;10
2024-01-28;4;16849402130581400;3706;40
2024-01-02;2;87354064504544500;5379;45
2024-01-12;1;74889369846298200;10316;16
2023-12-31;4;49689245823371500;3109;11
2024-01-10;3;74598881587655300;1319;52
2023-12-16;4;52638818130282400;2865;11
2024-01-06;4;32453108891690100;9631;7
2024-01-18;4;8243338910257770;1934;3
2023-12-31;1;7781921475248140;1965;50
2023-12-26;1;59616783154776100;4463;16
2024-01-10;5;3889180466820620;1058;48
2023-12-19;3;74380946993625500;12263;16
2023-12-21;5;62696799741134200;5656;9
2023-12-24;2;58666991772087000;9360;46
2024-01-15;4;78357275172874600;10481;3
2024-01-05;5;45071968733547600;11180;45
2024-01-28;1;86745573057061700;5981;9
2023-12-24;4;14676415327745900;942;44
2024-01-21;1;79563752711447500;9739;23
2024-01-28;4;68900803453407900;9691;45
2024-01-13;4;12411090507895400;12262;41
2024-01-02;3;62406358725742900;6402;48
2023-12-17;6;44823382723597500;8035;45
2024-01-17;1;90050174469792300;10749;45
2023-12-30;6;59616783154776100;10099;12
2024-01-02;5;67494812736266300;2578;45
2024-01-15;4;16091525742298200;7104;2
2024-01-10;6;19043287792037700;3008;8
2024-01-14;4;44015277413036400;11950;45
2024-01-18;5;30086434786150800;5722;32
2024-01-23;6;44184366650985000;2041;27
2023-12-20;2;43682256504154500;3092;15
2023-12-18;1;79163516707813400;7239;17
2024-01-25;1;73594963677238100;9653;51
2023-12-18;5;85164427326690000;1375;9
2023-12-30;2;50813166739738200;3420;36
2024-01-01;3;95934933596704000;10179;9
2023-12-16;1;73885800853273100;4849;37
2024-01-18;3;5082127623837670;9692;28
2023-12-22;2;32268588031444000;3461;28
2023-12-16;5;86635550952997800;5862;51
2024-01-12;6;553195254579784;3282;2
2023-12-23;4;67748797755276200;11337;35
2024-01-17;2;83599294027554100;12334;27
2024-01-26;1;96809684146494800;5836;45
2024-01-13;1;74889369846298200;4187;45
2024-01-04;1;58456319932712700;7581;17
2024-01-20;1;19610425114112800;4317;45
2024-01-27;2;28847588333268200;2153;24
2024-01-29;5;57831761691900000;1360;5
2024-01-21;6;62345230423954900;7025;37
2024-01-19;3;12314912933587100;740;29
2023-12-26;5;73298214162555100;2155;48
2023-12-27;5;89701792300589600;1437;17
2024-01-22;6;12396460066184900;7273;35
2024-01-19;2;59658743562839800;3380;11
2024-01-28;5;83600778424050300;7803;45
2023-12-27;1;67126120063306400;182;24
2024-01-26;1;22619518630871400;11817;11
2024-01-23;2;34393505708291800;5493;51
2023-12-16;1;97833541199112600;6678;27
2024-01-22;3;23814746008501400;6297;36
2024-01-05;1;30151488518678900;5367;52
2023-12-31;6;74214619267992000;8531;14
2023-12-15;6;19043287792037700;9912;3
2024-01-03;3;37021458462991400;6648;24
2024-01-20;5;70346314066285000;2477;49
2024-01-22;3;56312631938259500;645;45
2023-12-31;5;52761657820488800;12901;5
2023-12-21;3;84218608397848000;6003;45
2023-12-19;2;79163516707813400;12797;48
2024-01-19;6;19266762599359800;8024;36
2024-01-09;4;28847588333268200;12474;23
2023-12-22;5;65016238074362000;12600;45
2024-01-25;5;62125155263711500;12923;36
2024-01-22;5;21883524421966800;6072;48
2024-01-17;3;44452664359295900;6029;11
2024-01-10;4;55938111890129600;12032;3
2023-12-31;4;60871249136785000;4362;14
2024-01-25;2;90358825632001800;887;3
2023-12-18;2;77832116177974900;6709;11
2024-01-14;3;54124041140226200;8987;12
2024-01-24;6;79998093796580500;8538;45
2023-12-26;6;63624066504587600;11299;40
2023-12-25;6;20824107966800100;1499;14
2024-01-16;1;16837610306172100;315;24
2023-12-25;2;85231034561866700;3048;9
2023-12-23;2;70305502080971500;1673;49
2024-01-24;5;74426936592708200;679;17
2024-01-04;3;33860325045911800;5570;48
2024-01-12;2;7536904239991960;10440;48
2023-12-20;2;80749427739949600;1350;12
2023-12-26;1;41591283313255700;8209;49
2024-01-15;4;62991552740420900;3170;45
2023-12-27;6;68126643257745700;9977;22
2023-12-24;4;58545771787737300;1480;1
2023-12-22;6;68549553905040900;12691;45
2024-01-28;2;52761657820488800;2297;3
2023-12-28;6;46036297552817100;2580;27
2024-01-11;4;96709070563868500;11484;51
2024-01-26;4;83699173855508600;808;16
2024-01-26;6;43366236139202100;7040;11
2024-01-09;1;58444977858686100;1329;45
2024-01-24;3;69347821136246900;6627;40
2023-12-28;1;36588499448480900;9865;35
2023-12-28;5;88099521162412200;135;27
2024-01-04;3;39674397767782100;8712;48
2024-01-24;2;35917541858851000;4866;11
2024-01-06;2;60810765456975400;2279;48
2023-12-17;1;18661762523460500;2058;45
2024-01-26;2;56459625020270300;7218;36
2024-01-10;4;82593023652019800;12865;28
2024-01-13;3;67164291944351700;3381;11
2024-01-13;3;4960347249849090;848;45
2023-12-26;2;88809175706492500;11044;45
2024-01-21;1;62686907245692400;872;47
2023-12-19;2;83117297201004700;4800;16
2024-01-13;2;89572217479462800;9891;16
2024-01-03;4;16414665243990200;12816;30
2023-12-20;3;61967322336340300;4858;24
2024-01-20;1;90999509303124400;5054;46
2023-12-17;4;89635955423169700;3972;38
2024-01-14;5;77618103720541900;3917;5
2024-01-14;1;87033730041547500;9721;52
